2018-04-22,13:03,chamber,"0.3,0.1,0.3,0.1,0.3,0.1,0.3,0.3",13.6,1524462809,"0.0975,0.2211,0.2593,0.1813,0.2518,0.1412,0.0922,0.2831"
2018-04-22,13:03,chamber,"0.3,0.1,0.3,0.1,0.3,0.1,0.3,0.1",13.633333333333333,1524462929,"0.0922,0.2024,0.2634,0.1609,0.2553,0.1207,0.0926,0.2866"
2018-04-22,13:03,chamber,"0.3,0.1,0.3,0.1,0.3,0.3,0.3,0.1",13.666666666666666,1524463049,"0.0942,0.1825,0.2674,0.1397,0.259,0.102,0.0943,0.279"
2018-04-22,13:04,chamber,"0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.1",13.733333333333333,1524463289,"0.0988,0.1408,0.2749,0.0999,0.2662,0.0958,0.0954,0.2415"
2018-04-22,13:04,chamber,"0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1",13.8,1524463529,"0.1,0.1022,0.2817,0.095,0.2743,0.0975,0.0981,0.2016"
2018-04-22,13:04,chamber,"0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.1",13.833333333333334,1524463649,"0.1025,0.0965,0.2864,0.0967,0.2782,0.0986,0.0993,0.1825"
2018-04-22,13:04,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.1",13.9,1524463889,"0.1042,0.0983,0.2602,0.0991,0.2861,0.1005,0.0999,0.1399"
2018-04-22,13:04,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.3",13.966666666666667,1524464129,"0.1076,0.0991,0.2219,0.1021,0.2622,0.1019,0.1027,0.1006"
2018-04-22,13:05,chamber,"0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3",14.166666666666666,1524464849,"0.1176,0.1071,0.1026,0.1116,0.1426,0.1118,0.11,0.1"
2018-04-22,13:05,chamber,"0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3",14.233333333333333,1524465089,"0.1206,0.1102,0.0974,0.1156,0.1036,0.1158,0.1141,0.1049"
2018-04-22,13:11,chamber,"0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3",16.2,1524472169,"0.2854,0.2381,0.2139,0.2543,0.2169,0.2576,0.2454,0.2271"
2018-04-22,13:12,chamber,"0.1,0.3,0.3,0.1,0.3,0.1,0.3,0.3",16.5,1524473249,"0.1198,0.2675,0.2387,0.2858,0.2414,0.288,0.2729,0.2547"
2018-04-22,13:12,chamber,"0.3,0.3,0.3,0.1,0.3,0.1,0.3,0.3",16.533333333333335,1524473369,"0.1017,0.2709,0.2408,0.2788,0.2443,0.2815,0.2755,0.2583"
2018-04-22,13:13,chamber,"0.3,0.3,0.3,0.1,0.3,0.1,0.1,0.3",16.666666666666668,1524473849,"0.0997,0.284,0.253,0.2043,0.2558,0.2057,0.288,0.2709"
2018-04-22,13:13,chamber,"0.3,0.1,0.3,0.1,0.3,0.1,0.1,0.3",16.7,1524473969,"0.1,0.2872,0.2571,0.1851,0.2591,0.1864,0.2795,0.2739"
